Timestamp,ID Number
2023-01-12 17:35:28.956361,566
2023-01-12 17:35:28.956374,567
2023-01-12 17:35:28.956386,568
2023-01-12 17:35:28.956398,569
2023-01-12 17:35:28.956409,570
2023-01-12 17:35:28.956421,571
2023-01-12 17:35:28.956433,572
2023-01-12 17:35:28.956445,573
2023-01-12 17:35:28.956457,574
2023-01-12 17:35:28.956470,575
2023-01-12 17:35:28.956482,576
2023-01-12 17:35:28.956573,577
2023-01-12 17:35:28.956587,578
2023-01-12 17:35:28.956599,579
2023-01-12 17:35:28.956612,580
2023-01-12 17:35:28.956624,581
2023-01-12 17:35:28.956637,582
2023-01-12 17:35:28.956649,583
2023-01-12 17:35:28.956662,584
2023-01-12 17:35:28.956674,585
2023-01-12 17:35:28.956687,586
2023-01-12 17:35:28.956699,587
2023-01-12 17:35:28.956712,588
2023-01-12 17:35:28.956724,589
2023-01-12 17:35:28.956736,590
2023-01-12 17:35:28.956748,591
2023-01-12 17:35:28.956760,592
2023-01-12 17:35:28.956772,593
2023-01-12 17:35:28.956790,594
2023-01-12 17:35:28.956803,595
2023-01-12 17:35:28.956815,596
2023-01-12 17:35:28.956827,597
2023-01-12 17:35:28.956839,598
2023-01-12 17:35:28.956852,599
2023-01-12 17:35:28.956864,600
2023-01-12 17:35:28.956876,601
2023-01-12 17:35:28.956888,602
2023-01-12 17:35:28.956908,603
2023-01-12 17:35:28.956921,604
2023-01-12 17:35:28.956933,605
2023-01-12 17:35:28.956945,606
2023-01-12 17:35:28.956957,607
2023-01-12 17:35:28.956978,608
2023-01-12 17:35:28.956991,609
2023-01-12 17:35:28.957003,610
2023-01-12 17:35:28.957015,611
2023-01-12 17:35:28.957028,612
2023-01-12 17:35:28.957040,613
2023-01-12 17:35:28.957052,614
2023-01-12 17:35:28.957064,615
2023-01-12 17:35:28.957077,616
2023-01-12 17:35:28.957089,617
2023-01-12 17:35:28.957102,618
2023-01-12 17:35:28.957114,619
2023-01-12 17:35:28.957126,620
2023-01-12 17:35:28.957138,621
2023-01-12 17:35:28.957151,622
2023-01-12 17:35:28.957163,623
2023-01-12 17:35:28.957175,624
2023-01-12 17:35:28.957188,625
2023-01-12 17:35:28.957200,626
2023-01-12 17:35:28.957212,627
2023-01-12 17:35:28.957224,628
2023-01-12 17:35:28.957237,629
2023-01-12 17:35:28.957249,630
2023-01-12 17:35:28.957261,631
2023-01-12 17:35:28.957274,632
2023-01-12 17:35:28.957286,633
2023-01-12 17:35:28.957301,634
2023-01-12 17:35:28.957314,635
2023-01-12 17:35:28.957327,636
2023-01-12 17:35:28.957339,637
2023-01-12 17:35:28.957352,638
2023-01-12 17:35:28.957425,639
2023-01-12 17:35:28.957455,640
2023-01-12 17:35:28.957495,641
2023-01-12 17:35:28.957525,642
2023-01-12 17:35:28.957537,643
2023-01-12 17:35:28.957549,644
2023-01-12 17:35:28.957560,645
2023-01-12 17:35:28.957577,646
2023-01-12 17:35:28.957590,647
2023-01-12 17:35:28.957601,648
2023-01-12 17:35:28.957613,649
2023-01-12 17:35:28.957624,650
2023-01-12 17:35:28.957635,651
2023-01-12 17:35:28.957646,652
2023-01-12 17:35:28.957658,653
2023-01-12 17:35:28.957670,654
2023-01-12 17:35:28.957696,655
2023-01-12 17:35:28.957707,656
2023-01-12 17:35:28.957719,657
2023-01-12 17:35:28.957730,658
2023-01-12 17:35:28.957741,659
2023-01-12 17:35:28.957753,660
2023-01-12 17:35:28.957764,661
2023-01-12 17:35:28.957775,662
2023-01-12 17:35:28.957786,663
2023-01-12 17:35:28.957797,664
2023-01-12 17:35:28.957809,665
2023-01-12 17:35:28.957824,666
2023-01-12 17:35:28.957836,667
2023-01-12 17:35:28.957848,668
2023-01-12 17:35:28.957859,669
2023-01-12 17:35:28.957870,670
2023-01-12 17:35:28.957881,671
2023-01-12 17:35:28.957892,672
2023-01-12 17:35:28.957903,673
2023-01-12 17:35:28.957914,674
2023-01-12 17:35:28.957925,675
2023-01-12 17:35:28.957936,676
2023-01-12 17:35:28.957947,677
2023-01-12 17:35:28.957957,678
2023-01-12 17:35:28.957968,679
2023-01-12 17:35:28.957979,680
2023-01-12 17:35:28.957990,681
2023-01-12 17:35:28.958001,682
2023-01-12 17:35:28.958012,683
2023-01-12 17:35:28.958023,684
2023-01-12 17:35:28.958033,685
2023-01-12 17:35:28.958044,686
2023-01-12 17:35:28.958055,687
2023-01-12 17:35:28.958065,688
2023-01-12 17:35:28.958076,689
2023-01-12 17:35:28.958087,690
2023-01-12 17:35:28.958098,691
2023-01-12 17:35:28.958108,692
2023-01-12 17:35:28.958119,693
2023-01-12 17:35:28.958130,694
2023-01-12 17:35:28.958141,695
2023-01-12 17:35:28.958152,696
2023-01-12 17:35:28.958166,697
2023-01-12 17:35:28.958178,698
2023-01-12 17:35:28.958190,699
2023-01-12 17:35:28.958201,700
2023-01-12 17:35:28.958212,701
2023-01-12 17:35:28.958222,702
2023-01-12 17:35:28.958234,703
2023-01-12 17:35:28.958244,704
2023-01-12 17:35:28.958255,705
2023-01-12 17:35:28.958266,706
2023-01-12 17:35:28.958277,707
2023-01-12 17:35:28.958291,708
